mu,n,m,alpha,mutation_operator,diversity_threshold,diversity_operator,generations,max_generations,diversity,fitness,opt,starting_robustness,ending_robustness,generation_ratio
2,50,5,0.3,1RAI,0.0,sum,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.3,1RAI,0.05,eucl,1.28,10000.0,0.0688,9.98,9.86,0.0,0.0,0.000128
2,50,5,0.3,1RAI,0.05,sum,1.28,10000.0,0.0688,9.98,9.86,0.0,0.0,0.000128
2,50,5,0.3,1RAI,0.1,eucl,2.62,10000.0,0.1336,10.98,9.86,0.0,0.0,0.000262
2,50,5,0.3,1RAI,0.1,sum,2.62,10000.0,0.1336,10.98,9.86,0.0,0.0,0.000262
2,50,5,0.3,1RAI,0.15,eucl,3.52,10000.0,0.172,11.52,9.86,0.0,0.0,0.000352
2,50,5,0.3,1RAI,0.15,sum,3.52,10000.0,0.172,11.52,9.86,0.0,0.0,0.000352
2,50,5,0.3,1RAI,0.2,eucl,5.22,10000.0,0.2336,12.48,9.86,0.0,0.0,0.000522
2,50,5,0.3,1RAI,0.2,sum,5.22,10000.0,0.2336,12.48,9.86,0.0,0.0,0.000522
2,50,5,0.3,1RAI,0.25,eucl,6.2,10000.0,0.2712,12.94,9.86,0.0,0.0,0.00062
2,50,5,0.3,1RAI,0.25,sum,6.2,10000.0,0.2712,12.94,9.86,0.0,0.0,0.00062
2,50,5,0.3,1RAI,0.3,eucl,7.68,10000.0,0.3148,13.68,9.86,0.0,0.0,0.000768
2,50,5,0.3,1RAI,0.3,sum,7.68,10000.0,0.3148,13.68,9.86,0.0,0.0,0.000768
2,50,5,0.3,1RAI,0.35,eucl,9.76,10000.0,0.37560000000000004,14.46,9.86,0.0,0.0,0.000976
2,50,5,0.3,1RAI,0.35,sum,9.76,10000.0,0.37560000000000004,14.46,9.86,0.0,0.0,0.000976
2,50,5,0.3,1RAI,0.4,eucl,11.28,10000.0,0.40800000000000003,15.16,9.86,0.0,0.0,0.0011279999999999999
2,50,5,0.3,1RAI,0.4,sum,11.28,10000.0,0.40800000000000003,15.16,9.86,0.0,0.0,0.0011279999999999999
2,50,5,0.3,1RAI,0.45,eucl,14.22,10000.0,0.4696,16.52,9.86,0.0,0.0,0.001422
2,50,5,0.3,1RAI,0.45,sum,14.22,10000.0,0.4696,16.52,9.86,0.0,0.0,0.001422
2,50,5,0.3,1RAI,0.5,eucl,16.72,10000.0,0.5088,17.06,9.86,0.0,0.0,0.0016719999999999999
2,50,5,0.3,1RAI,0.5,sum,16.72,10000.0,0.5088,17.06,9.86,0.0,0.0,0.0016719999999999999
2,50,5,0.3,1RAI,0.55,eucl,21.28,10000.0,0.5684,18.18,9.86,0.0,0.02,0.002128
2,50,5,0.3,1RAI,0.55,sum,21.28,10000.0,0.5684,18.18,9.86,0.0,0.02,0.002128
2,50,5,0.3,1RAI,0.6,eucl,25.64,10000.0,0.6083999999999999,18.6,9.86,0.0,0.02,0.002564
2,50,5,0.3,1RAI,0.6,sum,25.64,10000.0,0.6083999999999999,18.6,9.86,0.0,0.02,0.002564
2,50,5,0.3,1RAI,0.65,eucl,33.16,10000.0,0.6628000000000001,18.94,9.86,0.0,0.02,0.0033159999999999995
2,50,5,0.3,1RAI,0.65,sum,33.16,10000.0,0.6628000000000001,18.94,9.86,0.0,0.02,0.0033159999999999995
2,50,5,0.3,1RAI,0.7,eucl,39.72,10000.0,0.7047999999999999,19.62,9.86,0.0,0.02,0.003972
2,50,5,0.3,1RAI,0.7,sum,39.72,10000.0,0.7047999999999999,19.62,9.86,0.0,0.02,0.003972
2,50,5,0.3,1RAI,0.75,eucl,51.9,10000.0,0.7636,20.14,9.86,0.0,0.04,0.00519
2,50,5,0.3,1RAI,0.75,sum,51.9,10000.0,0.7636,20.14,9.86,0.0,0.04,0.00519
2,50,5,0.3,1RAI,0.8,eucl,60.82,10000.0,0.8036,20.42,9.86,0.0,0.04,0.006082
2,50,5,0.3,1RAI,0.8,sum,60.82,10000.0,0.8036,20.42,9.86,0.0,0.04,0.006082
2,50,5,0.3,1RAI,0.85,eucl,82.24,10000.0,0.8640000000000001,20.72,9.86,0.0,0.04,0.008223999999999999
2,50,5,0.3,1RAI,0.85,sum,82.24,10000.0,0.8640000000000001,20.72,9.86,0.0,0.04,0.008223999999999999
2,50,5,0.3,1RAI,0.9,eucl,109.4,10000.0,0.9052,20.86,9.86,0.0,0.04,0.01094
2,50,5,0.3,1RAI,0.9,sum,109.4,10000.0,0.9052,20.86,9.86,0.0,0.04,0.01094
2,50,5,0.3,1RAI,0.95,eucl,169.94,10000.0,0.9611999999999999,20.92,9.86,0.0,0.1,0.016994
2,50,5,0.3,1RAI,0.95,sum,169.94,10000.0,0.9611999999999999,20.92,9.86,0.0,0.1,0.016994
2,50,5,0.3,1RAI,1.0,eucl,350.94,10000.0,1.0,21.24,9.86,0.0,0.06,0.035094
2,50,5,0.3,1RAI,1.0,sum,350.94,10000.0,1.0,21.24,9.86,0.0,0.06,0.035094
2,50,5,0.3,XRAI_0.10,0.0,eucl,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.3,XRAI_0.10,0.0,sum,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.3,XRAI_0.10,0.05,eucl,1.28,10000.0,0.0712,9.94,9.86,0.0,0.0,0.000128
2,50,5,0.3,XRAI_0.10,0.05,sum,1.28,10000.0,0.0712,9.94,9.86,0.0,0.0,0.000128
2,50,5,0.3,XRAI_0.10,0.1,eucl,2.76,10000.0,0.1364,11.14,9.86,0.0,0.0,0.000276
2,50,5,0.3,XRAI_0.10,0.1,sum,2.76,10000.0,0.1364,11.14,9.86,0.0,0.0,0.000276
2,50,5,0.3,XRAI_0.10,0.15,eucl,3.58,10000.0,0.1744,11.88,9.86,0.0,0.0,0.00035800000000000003
2,50,5,0.3,XRAI_0.10,0.15,sum,3.58,10000.0,0.1744,11.88,9.86,0.0,0.0,0.00035800000000000003
2,50,5,0.3,XRAI_0.10,0.2,eucl,5.26,10000.0,0.2376,12.88,9.86,0.0,0.0,0.000526
2,50,5,0.3,XRAI_0.10,0.2,sum,5.26,10000.0,0.2376,12.88,9.86,0.0,0.0,0.000526
2,50,5,0.3,XRAI_0.10,0.25,eucl,6.54,10000.0,0.28,13.44,9.86,0.0,0.0,0.000654
2,50,5,0.3,XRAI_0.10,0.25,sum,6.54,10000.0,0.28,13.44,9.86,0.0,0.0,0.000654
2,50,5,0.3,XRAI_0.10,0.3,eucl,7.7,10000.0,0.31679999999999997,14.22,9.86,0.0,0.0,0.0007700000000000001
2,50,5,0.3,XRAI_0.10,0.3,sum,7.7,10000.0,0.31679999999999997,14.22,9.86,0.0,0.0,0.0007700000000000001
2,50,5,0.3,XRAI_0.10,0.35,eucl,9.68,10000.0,0.37200000000000005,15.04,9.86,0.0,0.0,0.000968
2,50,5,0.3,XRAI_0.10,0.35,sum,9.68,10000.0,0.37200000000000005,15.04,9.86,0.0,0.0,0.000968
2,50,5,0.3,XRAI_0.10,0.4,eucl,11.34,10000.0,0.4128,15.7,9.86,0.0,0.0,0.001134
2,50,5,0.3,XRAI_0.10,0.4,sum,11.34,10000.0,0.4128,15.7,9.86,0.0,0.0,0.001134
2,50,5,0.3,XRAI_0.10,0.45,eucl,14.22,10000.0,0.4704,17.18,9.86,0.0,0.0,0.001422
2,50,5,0.3,XRAI_0.10,0.45,sum,14.22,10000.0,0.4704,17.18,9.86,0.0,0.0,0.001422
2,50,5,0.3,XRAI_0.10,0.5,eucl,16.22,10000.0,0.5084000000000001,18.04,9.86,0.0,0.0,0.001622
2,50,5,0.3,XRAI_0.10,0.5,sum,16.22,10000.0,0.5084000000000001,18.04,9.86,0.0,0.0,0.001622
2,50,5,0.3,XRAI_0.10,0.55,eucl,20.04,10000.0,0.5716,18.74,9.86,0.0,0.0,0.0020039999999999997
2,50,5,0.3,XRAI_0.10,0.55,sum,20.04,10000.0,0.5716,18.74,9.86,0.0,0.0,0.0020039999999999997
2,50,5,0.3,XRAI_0.10,0.6,eucl,23.6,10000.0,0.608,19.18,9.86,0.0,0.0,0.00236
2,50,5,0.3,XRAI_0.10,0.6,sum,23.6,10000.0,0.608,19.18,9.86,0.0,0.0,0.00236
2,50,5,0.3,XRAI_0.10,0.65,eucl,30.42,10000.0,0.67,19.5,9.86,0.0,0.0,0.003042
2,50,5,0.3,XRAI_0.10,0.65,sum,30.42,10000.0,0.67,19.5,9.86,0.0,0.0,0.003042
2,50,5,0.3,XRAI_0.10,0.7,eucl,35.24,10000.0,0.7047999999999999,19.64,9.86,0.0,0.0,0.0035240000000000002
2,50,5,0.3,XRAI_0.10,0.7,sum,35.24,10000.0,0.7047999999999999,19.64,9.86,0.0,0.0,0.0035240000000000002
2,50,5,0.3,XRAI_0.10,0.75,eucl,48.0,10000.0,0.7636,20.2,9.86,0.0,0.0,0.0048
2,50,5,0.3,XRAI_0.10,0.75,sum,48.0,10000.0,0.7636,20.2,9.86,0.0,0.0,0.0048
2,50,5,0.3,XRAI_0.10,0.8,eucl,57.06,10000.0,0.8048000000000001,20.44,9.86,0.0,0.0,0.005706
2,50,5,0.3,XRAI_0.10,0.8,sum,57.06,10000.0,0.8048000000000001,20.44,9.86,0.0,0.0,0.005706
2,50,5,0.3,XRAI_0.10,0.85,eucl,79.6,10000.0,0.862,20.88,9.86,0.0,0.02,0.00796
2,50,5,0.3,XRAI_0.10,0.85,sum,79.6,10000.0,0.862,20.88,9.86,0.0,0.02,0.00796
2,50,5,0.3,XRAI_0.10,0.9,eucl,108.96,10000.0,0.9032000000000001,20.78,9.86,0.0,0.02,0.010896
2,50,5,0.3,XRAI_0.10,0.9,sum,108.96,10000.0,0.9032000000000001,20.78,9.86,0.0,0.02,0.010896
2,50,5,0.3,XRAI_0.10,0.95,eucl,172.38,10000.0,0.9628,21.08,9.86,0.0,0.0,0.017238
2,50,5,0.3,XRAI_0.10,0.95,sum,172.38,10000.0,0.9628,21.08,9.86,0.0,0.0,0.017238
2,50,5,0.3,XRAI_0.10,1.0,eucl,362.88,10000.0,1.0,21.2,9.86,0.0,0.02,0.036288
2,50,5,0.3,XRAI_0.10,1.0,sum,362.88,10000.0,1.0,21.2,9.86,0.0,0.02,0.036288
2,50,5,0.3,XRAI_1.00,0.0,eucl,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.3,XRAI_1.00,0.0,sum,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.3,XRAI_1.00,0.05,eucl,1.16,10000.0,0.1048,10.02,9.86,0.0,0.0,0.00011599999999999999
2,50,5,0.3,XRAI_1.00,0.05,sum,1.16,10000.0,0.1048,10.02,9.86,0.0,0.0,0.00011599999999999999
2,50,5,0.3,XRAI_1.00,0.1,eucl,1.84,10000.0,0.162,10.32,9.86,0.0,0.0,0.000184
2,50,5,0.3,XRAI_1.00,0.1,sum,1.84,10000.0,0.162,10.32,9.86,0.0,0.0,0.000184
2,50,5,0.3,XRAI_1.00,0.15,eucl,2.46,10000.0,0.20199999999999999,10.7,9.86,0.0,0.0,0.000246
2,50,5,0.3,XRAI_1.00,0.15,sum,2.46,10000.0,0.20199999999999999,10.7,9.86,0.0,0.0,0.000246
2,50,5,0.3,XRAI_1.00,0.2,eucl,3.42,10000.0,0.2544,11.92,9.86,0.0,0.0,0.000342
2,50,5,0.3,XRAI_1.00,0.2,sum,3.42,10000.0,0.2544,11.92,9.86,0.0,0.0,0.000342
2,50,5,0.3,XRAI_1.00,0.25,eucl,4.24,10000.0,0.2964,12.88,9.86,0.0,0.0,0.000424
2,50,5,0.3,XRAI_1.00,0.25,sum,4.24,10000.0,0.2964,12.88,9.86,0.0,0.0,0.000424
2,50,5,0.3,XRAI_1.00,0.3,eucl,4.96,10000.0,0.33480000000000004,13.66,9.86,0.0,0.0,0.000496
2,50,5,0.3,XRAI_1.00,0.3,sum,4.96,10000.0,0.33480000000000004,13.66,9.86,0.0,0.0,0.000496
2,50,5,0.3,XRAI_1.00,0.35,eucl,6.06,10000.0,0.3868,14.66,9.86,0.0,0.0,0.000606
2,50,5,0.3,XRAI_1.00,0.35,sum,6.06,10000.0,0.3868,14.66,9.86,0.0,0.0,0.000606
2,50,5,0.3,XRAI_1.00,0.4,eucl,7.04,10000.0,0.4304,15.08,9.86,0.0,0.0,0.000704
2,50,5,0.3,XRAI_1.00,0.4,sum,7.04,10000.0,0.4304,15.08,9.86,0.0,0.0,0.000704
2,50,5,0.3,XRAI_1.00,0.45,eucl,8.8,10000.0,0.49200000000000005,16.14,9.86,0.0,0.02,0.00088
2,50,5,0.3,XRAI_1.00,0.45,sum,8.8,10000.0,0.49200000000000005,16.14,9.86,0.0,0.02,0.00088
2,50,5,0.3,XRAI_1.00,0.5,eucl,10.06,10000.0,0.5228,17.02,9.86,0.0,0.02,0.001006
2,50,5,0.3,XRAI_1.00,0.5,sum,10.06,10000.0,0.5228,17.02,9.86,0.0,0.02,0.001006
2,50,5,0.3,XRAI_1.00,0.55,eucl,12.54,10000.0,0.5724,18.14,9.86,0.0,0.02,0.001254
2,50,5,0.3,XRAI_1.00,0.55,sum,12.54,10000.0,0.5724,18.14,9.86,0.0,0.02,0.001254
2,50,5,0.3,XRAI_1.00,0.6,eucl,16.32,10000.0,0.6132,18.96,9.86,0.0,0.02,0.001632
2,50,5,0.3,XRAI_1.00,0.6,sum,16.32,10000.0,0.6132,18.96,9.86,0.0,0.02,0.001632
2,50,5,0.3,XRAI_1.00,0.65,eucl,21.36,10000.0,0.6772,19.48,9.86,0.0,0.02,0.002136
2,50,5,0.3,XRAI_1.00,0.65,sum,21.36,10000.0,0.6772,19.48,9.86,0.0,0.02,0.002136
2,50,5,0.3,XRAI_1.00,0.7,eucl,24.84,10000.0,0.716,19.82,9.86,0.0,0.02,0.002484
2,50,5,0.3,XRAI_1.00,0.7,sum,24.84,10000.0,0.716,19.82,9.86,0.0,0.02,0.002484
2,50,5,0.3,XRAI_1.00,0.75,eucl,33.6,10000.0,0.77,20.08,9.86,0.0,0.04,0.00336
2,50,5,0.3,XRAI_1.00,0.75,sum,33.6,10000.0,0.77,20.08,9.86,0.0,0.04,0.00336
2,50,5,0.3,XRAI_1.00,0.8,eucl,42.02,10000.0,0.8088,20.56,9.86,0.0,0.04,0.004202
2,50,5,0.3,XRAI_1.00,0.8,sum,42.02,10000.0,0.8088,20.56,9.86,0.0,0.04,0.004202
2,50,5,0.3,XRAI_1.00,0.85,eucl,63.66,10000.0,0.868,20.88,9.86,0.0,0.04,0.006365999999999999
2,50,5,0.3,XRAI_1.00,0.85,sum,63.66,10000.0,0.868,20.88,9.86,0.0,0.04,0.006365999999999999
2,50,5,0.3,XRAI_1.00,0.9,eucl,83.46,10000.0,0.904,21.04,9.86,0.0,0.04,0.008346
2,50,5,0.3,XRAI_1.00,0.9,sum,83.46,10000.0,0.904,21.04,9.86,0.0,0.04,0.008346
2,50,5,0.3,XRAI_1.00,0.95,eucl,156.74,10000.0,0.9623999999999999,21.26,9.86,0.0,0.04,0.015674
2,50,5,0.3,XRAI_1.00,0.95,sum,156.74,10000.0,0.9623999999999999,21.26,9.86,0.0,0.04,0.015674
2,50,5,0.3,XRAI_1.00,1.0,eucl,318.08,10000.0,1.0,21.12,9.86,0.0,0.0,0.031807999999999996
2,50,5,0.3,XRAI_1.00,1.0,sum,318.08,10000.0,1.0,21.12,9.86,0.0,0.0,0.031807999999999996
2,50,5,0.3,XRAI_1.50,0.0,eucl,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.3,XRAI_1.50,0.0,sum,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.3,XRAI_1.50,0.05,eucl,1.14,10000.0,0.12240000000000001,9.92,9.86,0.0,0.0,0.00011399999999999999
2,50,5,0.3,XRAI_1.50,0.05,sum,1.14,10000.0,0.12240000000000001,9.92,9.86,0.0,0.0,0.00011399999999999999
2,50,5,0.3,XRAI_1.50,0.1,eucl,1.58,10000.0,0.16519999999999999,10.28,9.86,0.0,0.0,0.00015800000000000002
2,50,5,0.3,XRAI_1.50,0.1,sum,1.58,10000.0,0.16519999999999999,10.28,9.86,0.0,0.0,0.00015800000000000002
2,50,5,0.3,XRAI_1.50,0.15,eucl,2.0,10000.0,0.2032,10.68,9.86,0.0,0.0,0.0002
2,50,5,0.3,XRAI_1.50,0.15,sum,2.0,10000.0,0.2032,10.68,9.86,0.0,0.0,0.0002
2,50,5,0.3,XRAI_1.50,0.2,eucl,2.9,10000.0,0.2712,12.44,9.86,0.0,0.0,0.00029
2,50,5,0.3,XRAI_1.50,0.2,sum,2.9,10000.0,0.2712,12.44,9.86,0.0,0.0,0.00029
2,50,5,0.3,XRAI_1.50,0.25,eucl,3.36,10000.0,0.2972,13.12,9.86,0.0,0.0,0.000336
2,50,5,0.3,XRAI_1.50,0.25,sum,3.36,10000.0,0.2972,13.12,9.86,0.0,0.0,0.000336
2,50,5,0.3,XRAI_1.50,0.3,eucl,4.22,10000.0,0.34840000000000004,13.88,9.86,0.0,0.0,0.00042199999999999996
2,50,5,0.3,XRAI_1.50,0.3,sum,4.22,10000.0,0.34840000000000004,13.88,9.86,0.0,0.0,0.00042199999999999996
2,50,5,0.3,XRAI_1.50,0.35,eucl,5.14,10000.0,0.4004,14.84,9.86,0.0,0.0,0.0005139999999999999
2,50,5,0.3,XRAI_1.50,0.35,sum,5.14,10000.0,0.4004,14.84,9.86,0.0,0.0,0.0005139999999999999
2,50,5,0.3,XRAI_1.50,0.4,eucl,6.3,10000.0,0.45,15.78,9.86,0.0,0.0,0.00063
2,50,5,0.3,XRAI_1.50,0.4,sum,6.3,10000.0,0.45,15.78,9.86,0.0,0.0,0.00063
2,50,5,0.3,XRAI_1.50,0.45,eucl,7.64,10000.0,0.49,16.26,9.86,0.0,0.0,0.0007639999999999999
2,50,5,0.3,XRAI_1.50,0.45,sum,7.64,10000.0,0.49,16.26,9.86,0.0,0.0,0.0007639999999999999
2,50,5,0.3,XRAI_1.50,0.5,eucl,8.86,10000.0,0.5264,16.62,9.86,0.0,0.0,0.000886
2,50,5,0.3,XRAI_1.50,0.5,sum,8.86,10000.0,0.5264,16.62,9.86,0.0,0.0,0.000886
2,50,5,0.3,XRAI_1.50,0.55,eucl,11.3,10000.0,0.5788,17.36,9.86,0.0,0.02,0.0011300000000000001
2,50,5,0.3,XRAI_1.50,0.55,sum,11.3,10000.0,0.5788,17.36,9.86,0.0,0.02,0.0011300000000000001
2,50,5,0.3,XRAI_1.50,0.6,eucl,14.0,10000.0,0.6175999999999999,18.18,9.86,0.0,0.0,0.0014
2,50,5,0.3,XRAI_1.50,0.6,sum,14.0,10000.0,0.6175999999999999,18.18,9.86,0.0,0.0,0.0014
2,50,5,0.3,XRAI_1.50,0.65,eucl,18.5,10000.0,0.68,18.74,9.86,0.0,0.0,0.00185
2,50,5,0.3,XRAI_1.50,0.65,sum,18.5,10000.0,0.68,18.74,9.86,0.0,0.0,0.00185
2,50,5,0.3,XRAI_1.50,0.7,eucl,21.36,10000.0,0.7156,19.68,9.86,0.0,0.0,0.002136
2,50,5,0.3,XRAI_1.50,0.7,sum,21.36,10000.0,0.7156,19.68,9.86,0.0,0.0,0.002136
2,50,5,0.3,XRAI_1.50,0.75,eucl,28.02,10000.0,0.77,20.02,9.86,0.0,0.0,0.002802
2,50,5,0.3,XRAI_1.50,0.75,sum,28.02,10000.0,0.77,20.02,9.86,0.0,0.0,0.002802
2,50,5,0.3,XRAI_1.50,0.8,eucl,34.92,10000.0,0.8096000000000001,20.24,9.86,0.0,0.02,0.0034920000000000003
2,50,5,0.3,XRAI_1.50,0.8,sum,34.92,10000.0,0.8096000000000001,20.24,9.86,0.0,0.02,0.0034920000000000003
2,50,5,0.3,XRAI_1.50,0.85,eucl,49.92,10000.0,0.866,20.64,9.86,0.0,0.06,0.004992
2,50,5,0.3,XRAI_1.50,0.85,sum,49.92,10000.0,0.866,20.64,9.86,0.0,0.06,0.004992
2,50,5,0.3,XRAI_1.50,0.9,eucl,67.52,10000.0,0.9028,20.96,9.86,0.0,0.04,0.006751999999999999
2,50,5,0.3,XRAI_1.50,0.9,sum,67.52,10000.0,0.9028,20.96,9.86,0.0,0.04,0.006751999999999999
2,50,5,0.3,XRAI_1.50,0.95,eucl,152.42,10000.0,0.9628,21.22,9.86,0.0,0.06,0.015241999999999999
2,50,5,0.3,XRAI_1.50,0.95,sum,152.42,10000.0,0.9628,21.22,9.86,0.0,0.06,0.015241999999999999
2,50,5,0.3,XRAI_1.50,1.0,eucl,385.12,10000.0,1.0,21.28,9.86,0.0,0.06,0.038512
2,50,5,0.3,XRAI_1.50,1.0,sum,385.12,10000.0,1.0,21.28,9.86,0.0,0.06,0.038512
2,50,5,0.6,1RAI,0.0,eucl,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.6,1RAI,0.0,sum,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.6,1RAI,0.05,eucl,1.26,10000.0,0.0688,9.98,9.86,0.0,0.0,0.000126
2,50,5,0.6,1RAI,0.05,sum,1.26,10000.0,0.0688,9.98,9.86,0.0,0.0,0.000126
2,50,5,0.6,1RAI,0.1,eucl,2.6,10000.0,0.1356,11.14,9.86,0.0,0.0,0.00026000000000000003
2,50,5,0.6,1RAI,0.1,sum,2.6,10000.0,0.1356,11.14,9.86,0.0,0.0,0.00026000000000000003
2,50,5,0.6,1RAI,0.15,eucl,3.38,10000.0,0.172,11.66,9.86,0.0,0.0,0.000338
2,50,5,0.6,1RAI,0.15,sum,3.38,10000.0,0.172,11.66,9.86,0.0,0.0,0.000338
2,50,5,0.6,1RAI,0.2,eucl,4.88,10000.0,0.23559999999999998,12.66,9.86,0.0,0.0,0.000488
2,50,5,0.6,1RAI,0.2,sum,4.88,10000.0,0.23559999999999998,12.66,9.86,0.0,0.0,0.000488
2,50,5,0.6,1RAI,0.25,eucl,5.74,10000.0,0.274,12.98,9.86,0.0,0.0,0.0005740000000000001
2,50,5,0.6,1RAI,0.25,sum,5.74,10000.0,0.274,12.98,9.86,0.0,0.0,0.0005740000000000001
2,50,5,0.6,1RAI,0.3,eucl,6.9,10000.0,0.3144,13.4,9.86,0.0,0.0,0.0006900000000000001
2,50,5,0.6,1RAI,0.3,sum,6.9,10000.0,0.3144,13.4,9.86,0.0,0.0,0.0006900000000000001
2,50,5,0.6,1RAI,0.35,eucl,8.6,10000.0,0.37560000000000004,14.74,9.86,0.0,0.0,0.00086
2,50,5,0.6,1RAI,0.35,sum,8.6,10000.0,0.37560000000000004,14.74,9.86,0.0,0.0,0.00086
2,50,5,0.6,1RAI,0.4,eucl,9.6,10000.0,0.40880000000000005,15.32,9.86,0.0,0.0,0.0009599999999999999
2,50,5,0.6,1RAI,0.4,sum,9.6,10000.0,0.40880000000000005,15.32,9.86,0.0,0.0,0.0009599999999999999
2,50,5,0.6,1RAI,0.45,eucl,11.88,10000.0,0.47240000000000004,17.4,9.86,0.0,0.0,0.001188
2,50,5,0.6,1RAI,0.45,sum,11.88,10000.0,0.47240000000000004,17.4,9.86,0.0,0.0,0.001188
2,50,5,0.6,1RAI,0.5,eucl,13.26,10000.0,0.5104,18.44,9.86,0.0,0.0,0.001326
2,50,5,0.6,1RAI,0.5,sum,13.26,10000.0,0.5104,18.44,9.86,0.0,0.0,0.001326
2,50,5,0.6,1RAI,0.55,eucl,15.78,10000.0,0.5688,19.32,9.86,0.0,0.0,0.001578
2,50,5,0.6,1RAI,0.55,sum,15.78,10000.0,0.5688,19.32,9.86,0.0,0.0,0.001578
2,50,5,0.6,1RAI,0.6,eucl,17.48,10000.0,0.6083999999999999,20.3,9.86,0.0,0.0,0.001748
2,50,5,0.6,1RAI,0.6,sum,17.48,10000.0,0.6083999999999999,20.3,9.86,0.0,0.0,0.001748
2,50,5,0.6,1RAI,0.65,eucl,21.26,10000.0,0.6668000000000001,21.44,9.86,0.0,0.0,0.0021260000000000003
2,50,5,0.6,1RAI,0.65,sum,21.26,10000.0,0.6668000000000001,21.44,9.86,0.0,0.0,0.0021260000000000003
2,50,5,0.6,1RAI,0.7,eucl,24.16,10000.0,0.7071999999999999,22.88,9.86,0.0,0.0,0.002416
2,50,5,0.6,1RAI,0.7,sum,24.16,10000.0,0.7071999999999999,22.88,9.86,0.0,0.0,0.002416
2,50,5,0.6,1RAI,0.75,eucl,29.36,10000.0,0.7656000000000001,23.62,9.86,0.0,0.0,0.002936
2,50,5,0.6,1RAI,0.75,sum,29.36,10000.0,0.7656000000000001,23.62,9.86,0.0,0.0,0.002936
2,50,5,0.6,1RAI,0.8,eucl,33.34,10000.0,0.8051999999999999,24.42,9.86,0.0,0.0,0.003334
2,50,5,0.6,1RAI,0.8,sum,33.34,10000.0,0.8051999999999999,24.42,9.86,0.0,0.0,0.003334
2,50,5,0.6,1RAI,0.85,eucl,41.44,10000.0,0.8636,25.64,9.86,0.0,0.0,0.004144
2,50,5,0.6,1RAI,0.85,sum,41.44,10000.0,0.8636,25.64,9.86,0.0,0.0,0.004144
2,50,5,0.6,1RAI,0.9,eucl,51.78,10000.0,0.902,26.78,9.86,0.0,0.0,0.005178
2,50,5,0.6,1RAI,0.9,sum,51.78,10000.0,0.902,26.78,9.86,0.0,0.0,0.005178
2,50,5,0.6,1RAI,0.95,eucl,75.06,10000.0,0.9608,28.26,9.86,0.0,0.0,0.0075060000000000005
2,50,5,0.6,1RAI,0.95,sum,75.06,10000.0,0.9608,28.26,9.86,0.0,0.0,0.0075060000000000005
2,50,5,0.6,1RAI,1.0,eucl,125.12,10000.0,1.0,30.2,9.86,0.0,0.0,0.012512
2,50,5,0.6,1RAI,1.0,sum,125.12,10000.0,1.0,30.2,9.86,0.0,0.0,0.012512
2,50,5,0.6,XRAI_0.10,0.0,eucl,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.6,XRAI_0.10,0.0,sum,0.0,10000.0,0.0,9.86,9.86,0.0,0.0,0.0
2,50,5,0.6,XRAI_0.10,0.05,eucl,1.24,10000.0,0.07200000000000001,10.02,9.86,0.0,0.0,0.000124
2,50,5,0.6,XRAI_0.10,0.05,sum,1.24,10000.0,0.07200000000000001,10.02,9.86,0.0,0.0,0.000124
2,50,5,0.6,XRAI_0.10,0.1,eucl,2.52,10000.0,0.1376,10.96,9.86,0.0,0.0,0.000252
2,50,5,0.6,XRAI_0.10,0.1,sum,2.52,10000.0,0.1376,10.96,9.86,0.0,0.0,0.000252
2,50,5,0.6,XRAI_0.10,0.15,eucl,3.32,10000.0,0.1744,12.04,9.86,0.0,0.0,0.000332
2,50,5,0.6,XRAI_0.10,0.15,sum,3.32,10000.0,0.1744,12.04,9.86,0.0,0.0,0.000332
2,50,5,0.6,XRAI_0.10,0.2,eucl,4.76,10000.0,0.23800000000000002,13.2,9.86,0.0,0.0,0.00047599999999999997
2,50,5,0.6,XRAI_0.10,0.2,sum,4.76,10000.0,0.23800000000000002,13.2,9.86,0.0,0.0,0.00047599999999999997
2,50,5,0.6,XRAI_0.10,0.25,eucl,5.78,10000.0,0.278,14.14,9.86,0.0,0.0,0.0005780000000000001
2,50,5,0.6,XRAI_0.10,0.25,sum,5.78,10000.0,0.278,14.14,9.86,0.0,0.0,0.0005780000000000001
2,50,5,0.6,XRAI_0.10,0.3,eucl,6.82,10000.0,0.3156,15.58,9.86,0.0,0.0,0.000682
2,50,5,0.6,XRAI_0.10,0.3,sum,6.82,10000.0,0.3156,15.58,9.86,0.0,0.0,0.000682
2,50,5,0.6,XRAI_0.10,0.35,eucl,8.36,10000.0,0.37439999999999996,16.6,9.86,0.0,0.0,0.0008359999999999999
