mu,n,m,alpha,mutation,div_threshold,euclidean_norm,generations,max_generations,diversity,fitness,opt,starting_robustness,ending_robustness
2,5,3,0,1RAI,0.5,1,3.6,100.0,0.72,0.0,0.0,0.2,0.3
2,5,3,0,1RAI,0.75,0,5.6,100.0,0.8400000000000001,0.0,0.0,0.3,0.6
2,5,3,0,1RAI,0.75,1,5.6,100.0,0.8400000000000001,0.0,0.0,0.3,0.6
2,5,3,0,1RAI,0.85,0,14.6,100.0,1.0,0.0,0.0,0.6,0.4
2,5,3,0,1RAI,0.85,1,14.6,100.0,1.0,0.0,0.0,0.6,0.4
2,5,3,0,1RAI,1.0,0,14.6,100.0,1.0,0.0,0.0,0.4,0.4
2,5,3,0,1RAI,1.0,1,14.6,100.0,1.0,0.0,0.0,0.4,0.4
2,5,3,0,XRAI_0.00,0.25,0,2.0,100.0,0.5,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.00,0.25,1,2.0,100.0,0.5,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.00,0.5,0,2.9,100.0,0.62,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.00,0.5,1,2.9,100.0,0.62,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.00,0.75,0,6.6,100.0,0.8400000000000001,0.0,0.0,0.2,0.3
2,5,3,0,XRAI_0.00,0.75,1,6.6,100.0,0.8400000000000001,0.0,0.0,0.2,0.3
2,5,3,0,XRAI_0.00,0.85,0,16.3,100.0,1.0,0.0,0.0,0.3,0.2
2,5,3,0,XRAI_0.00,0.85,1,16.3,100.0,1.0,0.0,0.0,0.3,0.2
2,5,3,0,XRAI_0.00,1.0,0,16.3,100.0,1.0,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.00,1.0,1,16.3,100.0,1.0,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.10,0.25,0,2.1,100.0,0.52,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.10,0.25,1,2.1,100.0,0.52,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.10,0.5,0,2.7,100.0,0.62,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.10,0.5,1,2.7,100.0,0.62,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.10,0.75,0,5.3,100.0,0.86,0.0,0.0,0.2,0.3
2,5,3,0,XRAI_0.10,0.75,1,5.3,100.0,0.86,0.0,0.0,0.2,0.3
2,5,3,0,XRAI_0.10,0.85,0,12.2,100.0,1.0,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_0.10,0.85,1,12.2,100.0,1.0,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_0.10,1.0,0,12.2,100.0,1.0,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_0.10,1.0,1,12.2,100.0,1.0,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_0.15,0.25,0,2.0,100.0,0.52,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.15,0.25,1,2.0,100.0,0.52,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.15,0.5,0,2.5,100.0,0.6,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.15,0.5,1,2.5,100.0,0.6,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.15,0.75,0,6.0,100.0,0.8400000000000001,0.0,0.0,0.2,0.4
2,5,3,0,XRAI_0.15,0.75,1,6.0,100.0,0.8400000000000001,0.0,0.0,0.2,0.4
2,5,3,0,XRAI_0.15,0.85,0,19.5,100.0,0.9800000000000001,0.0,0.0,0.4,0.5
2,5,3,0,XRAI_0.15,0.85,1,19.5,100.0,0.9800000000000001,0.0,0.0,0.4,0.5
2,5,3,0,XRAI_0.15,1.0,0,19.5,100.0,0.9800000000000001,0.0,0.0,0.5,0.5
2,5,3,0,XRAI_0.15,1.0,1,19.5,100.0,0.9800000000000001,0.0,0.0,0.5,0.5
2,5,3,0,XRAI_0.20,0.25,0,2.1,100.0,0.5,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.20,0.25,1,2.1,100.0,0.5,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.20,0.5,0,3.0,100.0,0.62,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.20,0.5,1,3.0,100.0,0.62,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.20,0.75,0,6.7,100.0,0.8200000000000001,0.0,0.0,0.2,0.5
2,5,3,0,XRAI_0.20,0.75,1,6.7,100.0,0.8200000000000001,0.0,0.0,0.2,0.5
2,5,3,0,XRAI_0.20,0.85,0,23.6,100.0,0.9800000000000001,0.0,0.0,0.5,0.4
2,5,3,0,XRAI_0.20,0.85,1,23.6,100.0,0.9800000000000001,0.0,0.0,0.5,0.4
2,5,3,0,XRAI_0.20,1.0,0,23.6,100.0,0.9800000000000001,0.0,0.0,0.4,0.4
2,5,3,0,XRAI_0.20,1.0,1,23.6,100.0,0.9800000000000001,0.0,0.0,0.4,0.4
2,5,3,0,XRAI_0.40,0.25,0,1.9,100.0,0.52,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.40,0.25,1,1.9,100.0,0.52,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.40,0.5,0,2.9,100.0,0.6,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.40,0.5,1,2.9,100.0,0.6,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_0.40,0.75,0,5.2,100.0,0.8400000000000001,0.0,0.0,0.2,0.4
2,5,3,0,XRAI_0.40,0.75,1,5.2,100.0,0.8400000000000001,0.0,0.0,0.2,0.4
2,5,3,0,XRAI_0.40,0.85,0,15.8,100.0,1.0,0.0,0.0,0.4,0.1
2,5,3,0,XRAI_0.40,0.85,1,15.8,100.0,1.0,0.0,0.0,0.4,0.1
2,5,3,0,XRAI_0.40,1.0,0,15.8,100.0,1.0,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_0.40,1.0,1,15.8,100.0,1.0,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_0.75,0.25,0,1.8,100.0,0.54,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.75,0.25,1,1.8,100.0,0.54,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_0.75,0.5,0,2.8,100.0,0.64,0.0,0.0,0.2,0.3
2,5,3,0,XRAI_0.75,0.5,1,2.8,100.0,0.64,0.0,0.0,0.2,0.3
2,5,3,0,XRAI_0.75,0.75,0,6.9,100.0,0.8400000000000001,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_0.75,0.75,1,6.9,100.0,0.8400000000000001,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_0.75,0.85,0,15.8,100.0,1.0,0.0,0.0,0.3,0.4
2,5,3,0,XRAI_0.75,0.85,1,15.8,100.0,1.0,0.0,0.0,0.3,0.4
2,5,3,0,XRAI_0.75,1.0,0,15.8,100.0,1.0,0.0,0.0,0.4,0.4
2,5,3,0,XRAI_0.75,1.0,1,15.8,100.0,1.0,0.0,0.0,0.4,0.4
2,5,3,0,XRAI_1.00,0.25,0,2.0,100.0,0.52,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_1.00,0.25,1,2.0,100.0,0.52,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_1.00,0.5,0,3.0,100.0,0.74,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_1.00,0.5,1,3.0,100.0,0.74,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_1.00,0.75,0,3.8,100.0,0.8400000000000001,0.0,0.0,0.2,0.3
2,5,3,0,XRAI_1.00,0.75,1,3.8,100.0,0.8400000000000001,0.0,0.0,0.2,0.3
2,5,3,0,XRAI_1.00,0.85,0,21.0,100.0,1.0,0.0,0.0,0.3,0.2
2,5,3,0,XRAI_1.00,0.85,1,21.0,100.0,1.0,0.0,0.0,0.3,0.2
2,5,3,0,XRAI_1.00,1.0,0,21.0,100.0,1.0,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_1.00,1.0,1,21.0,100.0,1.0,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_1.20,0.25,0,1.7,100.0,0.6,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_1.20,0.25,1,1.7,100.0,0.6,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_1.20,0.5,0,2.7,100.0,0.74,0.0,0.0,0.2,0.3
2,5,3,0,XRAI_1.20,0.5,1,2.7,100.0,0.74,0.0,0.0,0.2,0.3
2,5,3,0,XRAI_1.20,0.75,0,5.5,100.0,0.8400000000000001,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_1.20,0.75,1,5.5,100.0,0.8400000000000001,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_1.20,0.85,0,18.7,100.0,0.9800000000000001,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_1.20,0.85,1,18.7,100.0,0.9800000000000001,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_1.20,1.0,0,18.7,100.0,0.9800000000000001,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_1.20,1.0,1,18.7,100.0,0.9800000000000001,0.0,0.0,0.3,0.3
2,5,3,0,XRAI_1.50,0.25,0,2.2,100.0,0.7,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_1.50,0.25,1,2.2,100.0,0.7,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_1.50,0.5,0,2.5,100.0,0.78,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_1.50,0.5,1,2.5,100.0,0.78,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_1.50,0.75,0,3.4,100.0,0.86,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_1.50,0.75,1,3.4,100.0,0.86,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_1.50,0.85,0,9.6,100.0,1.0,0.0,0.0,0.2,0.1
2,5,3,0,XRAI_1.50,0.85,1,9.6,100.0,1.0,0.0,0.0,0.2,0.1
2,5,3,0,XRAI_1.50,1.0,0,9.6,100.0,1.0,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_1.50,1.0,1,9.6,100.0,1.0,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_2.00,0.25,0,1.7,100.0,0.64,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_2.00,0.25,1,1.7,100.0,0.64,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_2.00,0.5,0,2.1,100.0,0.72,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_2.00,0.5,1,2.1,100.0,0.72,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_2.00,0.75,0,4.0,100.0,0.8400000000000001,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_2.00,0.75,1,4.0,100.0,0.8400000000000001,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_2.00,0.85,0,11.0,100.0,1.0,0.0,0.0,0.2,0.1
2,5,3,0,XRAI_2.00,0.85,1,11.0,100.0,1.0,0.0,0.0,0.2,0.1
2,5,3,0,XRAI_2.00,1.0,0,11.0,100.0,1.0,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_2.00,1.0,1,11.0,100.0,1.0,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_2.50,0.25,0,1.5,100.0,0.6,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_2.50,0.25,1,1.5,100.0,0.6,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_2.50,0.5,0,2.2,100.0,0.6799999999999999,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_2.50,0.5,1,2.2,100.0,0.6799999999999999,0.0,0.0,0.1,0.2
2,5,3,0,XRAI_2.50,0.75,0,3.7,100.0,0.8400000000000001,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_2.50,0.75,1,3.7,100.0,0.8400000000000001,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_2.50,0.85,0,18.6,100.0,0.9800000000000001,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_2.50,0.85,1,18.6,100.0,0.9800000000000001,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_2.50,1.0,0,18.6,100.0,0.9800000000000001,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_2.50,1.0,1,18.6,100.0,0.9800000000000001,0.0,0.0,0.2,0.2
2,5,3,0,XRAI_3.00,0.25,0,1.3,100.0,0.62,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_3.00,0.25,1,1.3,100.0,0.62,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_3.00,0.5,0,1.7,100.0,0.64,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_3.00,0.5,1,1.7,100.0,0.64,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_3.00,0.75,0,3.8,100.0,0.8400000000000001,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_3.00,0.75,1,3.8,100.0,0.8400000000000001,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_3.00,0.85,0,14.8,100.0,1.0,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_3.00,0.85,1,14.8,100.0,1.0,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_3.00,1.0,0,14.8,100.0,1.0,0.0,0.0,0.1,0.1
2,5,3,0,XRAI_3.00,1.0,1,14.8,100.0,1.0,0.0,0.0,0.1,0.1
2,5,3,1,1RAI,0.25,0,1.2,100.0,0.42000000000000004,0.0,0.0,0.2,0.3
2,5,3,1,1RAI,0.25,1,1.2,100.0,0.42000000000000004,0.0,0.0,0.2,0.3
2,5,3,1,1RAI,0.5,0,2.5,100.0,0.6599999999999999,0.0,0.0,0.3,0.3
2,5,3,1,1RAI,0.5,1,2.5,100.0,0.6599999999999999,0.0,0.0,0.3,0.3
2,5,3,1,1RAI,0.75,0,3.9,100.0,0.8200000000000001,0.2,0.0,0.3,0.4
2,5,3,1,1RAI,0.75,1,3.9,100.0,0.8200000000000001,0.2,0.0,0.3,0.4
2,5,3,1,1RAI,0.85,0,8.5,100.0,1.0,0.2,0.0,0.4,0.4
2,5,3,1,1RAI,0.85,1,8.5,100.0,1.0,0.2,0.0,0.4,0.4
2,5,3,1,1RAI,1.0,0,8.5,100.0,1.0,0.2,0.0,0.4,0.4
2,5,3,1,1RAI,1.0,1,8.5,100.0,1.0,0.2,0.0,0.4,0.4
2,5,3,1,XRAI_0.00,0.25,0,1.8,100.0,0.5,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_0.00,0.25,1,1.8,100.0,0.5,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_0.00,0.5,0,3.2,100.0,0.62,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_0.00,0.5,1,3.2,100.0,0.62,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_0.00,0.75,0,5.6,100.0,0.86,0.0,0.0,0.3,0.4
2,5,3,1,XRAI_0.00,0.75,1,5.6,100.0,0.86,0.0,0.0,0.3,0.4
2,5,3,1,XRAI_0.00,0.85,0,10.0,100.0,1.0,0.1,0.0,0.4,0.4
2,5,3,1,XRAI_0.00,0.85,1,10.0,100.0,1.0,0.1,0.0,0.4,0.4
2,5,3,1,XRAI_0.00,1.0,0,10.0,100.0,1.0,0.1,0.0,0.4,0.4
2,5,3,1,XRAI_0.00,1.0,1,10.0,100.0,1.0,0.1,0.0,0.4,0.4
2,5,3,1,XRAI_0.10,0.25,0,1.8,100.0,0.54,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_0.10,0.25,1,1.8,100.0,0.54,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_0.10,0.5,0,2.4,100.0,0.64,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_0.10,0.5,1,2.4,100.0,0.64,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_0.10,0.75,0,4.4,100.0,0.86,0.0,0.0,0.3,0.4
2,5,3,1,XRAI_0.10,0.75,1,4.4,100.0,0.86,0.0,0.0,0.3,0.4
2,5,3,1,XRAI_0.10,0.85,0,10.9,100.0,1.0,0.3,0.0,0.4,0.5
2,5,3,1,XRAI_0.10,0.85,1,10.9,100.0,1.0,0.3,0.0,0.4,0.5
2,5,3,1,XRAI_0.10,1.0,0,10.9,100.0,1.0,0.3,0.0,0.5,0.5
2,5,3,1,XRAI_0.10,1.0,1,10.9,100.0,1.0,0.3,0.0,0.5,0.5
2,5,3,1,XRAI_0.15,0.25,0,1.5,100.0,0.5599999999999999,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_0.15,0.25,1,1.5,100.0,0.5599999999999999,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_0.15,0.5,0,2.0,100.0,0.64,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_0.15,0.5,1,2.0,100.0,0.64,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_0.15,0.75,0,3.7,100.0,0.8400000000000001,0.0,0.0,0.3,0.5
2,5,3,1,XRAI_0.15,0.75,1,3.7,100.0,0.8400000000000001,0.0,0.0,0.3,0.5
2,5,3,1,XRAI_0.15,0.85,0,13.1,100.0,1.0,0.2,0.0,0.5,0.6
2,5,3,1,XRAI_0.15,0.85,1,13.1,100.0,1.0,0.2,0.0,0.5,0.6
2,5,3,1,XRAI_0.15,1.0,0,13.1,100.0,1.0,0.2,0.0,0.6,0.6
2,5,3,1,XRAI_0.15,1.0,1,13.1,100.0,1.0,0.2,0.0,0.6,0.6
2,5,3,1,XRAI_0.20,0.25,0,1.5,100.0,0.5599999999999999,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_0.20,0.25,1,1.5,100.0,0.5599999999999999,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_0.20,0.5,0,2.0,100.0,0.64,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_0.20,0.5,1,2.0,100.0,0.64,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_0.20,0.75,0,4.0,100.0,0.8400000000000001,0.0,0.0,0.3,0.5
2,5,3,1,XRAI_0.20,0.75,1,4.0,100.0,0.8400000000000001,0.0,0.0,0.3,0.5
2,5,3,1,XRAI_0.20,0.85,0,9.4,100.0,1.0,0.1,0.0,0.5,0.5
2,5,3,1,XRAI_0.20,0.85,1,9.4,100.0,1.0,0.1,0.0,0.5,0.5
2,5,3,1,XRAI_0.20,1.0,0,9.4,100.0,1.0,0.1,0.0,0.5,0.5
2,5,3,1,XRAI_0.20,1.0,1,9.4,100.0,1.0,0.1,0.0,0.5,0.5
2,5,3,1,XRAI_0.40,0.25,0,1.3,100.0,0.5599999999999999,0.0,0.0,0.2,0.4
2,5,3,1,XRAI_0.40,0.25,1,1.3,100.0,0.5599999999999999,0.0,0.0,0.2,0.4
2,5,3,1,XRAI_0.40,0.5,0,1.7,100.0,0.6599999999999999,0.0,0.0,0.4,0.4
2,5,3,1,XRAI_0.40,0.5,1,1.7,100.0,0.6599999999999999,0.0,0.0,0.4,0.4
2,5,3,1,XRAI_0.40,0.75,0,2.6,100.0,0.8400000000000001,0.0,0.0,0.4,0.5
2,5,3,1,XRAI_0.40,0.75,1,2.6,100.0,0.8400000000000001,0.0,0.0,0.4,0.5
2,5,3,1,XRAI_0.40,0.85,0,8.3,100.0,1.0,0.0,0.0,0.5,0.5
2,5,3,1,XRAI_0.40,0.85,1,8.3,100.0,1.0,0.0,0.0,0.5,0.5
2,5,3,1,XRAI_0.40,1.0,0,8.3,100.0,1.0,0.0,0.0,0.5,0.5
2,5,3,1,XRAI_0.40,1.0,1,8.3,100.0,1.0,0.0,0.0,0.5,0.5
2,5,3,1,XRAI_0.75,0.25,0,1.3,100.0,0.64,0.0,0.0,0.2,0.4
2,5,3,1,XRAI_0.75,0.25,1,1.3,100.0,0.64,0.0,0.0,0.2,0.4
2,5,3,1,XRAI_0.75,0.5,0,1.5,100.0,0.7,0.0,0.0,0.4,0.4
2,5,3,1,XRAI_0.75,0.5,1,1.5,100.0,0.7,0.0,0.0,0.4,0.4
2,5,3,1,XRAI_0.75,0.75,0,2.3,100.0,0.8200000000000001,0.0,0.0,0.4,0.3
2,5,3,1,XRAI_0.75,0.75,1,2.3,100.0,0.8200000000000001,0.0,0.0,0.4,0.3
2,5,3,1,XRAI_0.75,0.85,0,10.6,100.0,1.0,0.3,0.0,0.3,0.4
2,5,3,1,XRAI_0.75,0.85,1,10.6,100.0,1.0,0.3,0.0,0.3,0.4
2,5,3,1,XRAI_0.75,1.0,0,10.6,100.0,1.0,0.3,0.0,0.4,0.4
2,5,3,1,XRAI_0.75,1.0,1,10.6,100.0,1.0,0.3,0.0,0.4,0.4
2,5,3,1,XRAI_1.00,0.25,0,1.1,100.0,0.6,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_1.00,0.25,1,1.1,100.0,0.6,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_1.00,0.5,0,2.0,100.0,0.6799999999999999,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_1.00,0.5,1,2.0,100.0,0.6799999999999999,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_1.00,0.75,0,2.8,100.0,0.8400000000000001,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_1.00,0.75,1,2.8,100.0,0.8400000000000001,0.0,0.0,0.3,0.3
2,5,3,1,XRAI_1.00,0.85,0,8.2,100.0,1.0,0.0,0.0,0.3,0.2
2,5,3,1,XRAI_1.00,0.85,1,8.2,100.0,1.0,0.0,0.0,0.3,0.2
2,5,3,1,XRAI_1.00,1.0,0,8.2,100.0,1.0,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.00,1.0,1,8.2,100.0,1.0,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.20,0.25,0,1.1,100.0,0.5599999999999999,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.20,0.25,1,1.1,100.0,0.5599999999999999,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.20,0.5,0,2.1,100.0,0.6799999999999999,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.20,0.5,1,2.1,100.0,0.6799999999999999,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.20,0.75,0,3.1,100.0,0.8400000000000001,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.20,0.75,1,3.1,100.0,0.8400000000000001,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.20,0.85,0,5.6,100.0,1.0,0.0,0.0,0.2,0.4
2,5,3,1,XRAI_1.20,0.85,1,5.6,100.0,1.0,0.0,0.0,0.2,0.4
2,5,3,1,XRAI_1.20,1.0,0,5.6,100.0,1.0,0.0,0.0,0.4,0.4
2,5,3,1,XRAI_1.20,1.0,1,5.6,100.0,1.0,0.0,0.0,0.4,0.4
2,5,3,1,XRAI_1.50,0.25,0,1.0,100.0,0.6,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.50,0.25,1,1.0,100.0,0.6,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.50,0.5,0,1.7,100.0,0.72,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.50,0.5,1,1.7,100.0,0.72,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_1.50,0.75,0,2.4,100.0,0.86,0.1,0.0,0.2,0.1
2,5,3,1,XRAI_1.50,0.75,1,2.4,100.0,0.86,0.1,0.0,0.2,0.1
2,5,3,1,XRAI_1.50,0.85,0,6.6,100.0,1.0,0.2,0.0,0.1,0.3
2,5,3,1,XRAI_1.50,0.85,1,6.6,100.0,1.0,0.2,0.0,0.1,0.3
2,5,3,1,XRAI_1.50,1.0,0,6.6,100.0,1.0,0.2,0.0,0.3,0.3
2,5,3,1,XRAI_1.50,1.0,1,6.6,100.0,1.0,0.2,0.0,0.3,0.3
2,5,3,1,XRAI_2.00,0.25,0,1.0,100.0,0.62,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_2.00,0.25,1,1.0,100.0,0.62,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_2.00,0.5,0,1.5,100.0,0.74,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_2.00,0.5,1,1.5,100.0,0.74,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_2.00,0.75,0,2.2,100.0,0.8200000000000001,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_2.00,0.75,1,2.2,100.0,0.8200000000000001,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_2.00,0.85,0,5.3,100.0,1.0,0.1,0.0,0.2,0.3
2,5,3,1,XRAI_2.00,0.85,1,5.3,100.0,1.0,0.1,0.0,0.2,0.3
2,5,3,1,XRAI_2.00,1.0,0,5.3,100.0,1.0,0.1,0.0,0.3,0.3
2,5,3,1,XRAI_2.00,1.0,1,5.3,100.0,1.0,0.1,0.0,0.3,0.3
2,5,3,1,XRAI_2.50,0.25,0,1.0,100.0,0.6599999999999999,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_2.50,0.25,1,1.0,100.0,0.6599999999999999,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_2.50,0.5,0,1.3,100.0,0.72,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_2.50,0.5,1,1.3,100.0,0.72,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_2.50,0.75,0,2.5,100.0,0.8200000000000001,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_2.50,0.75,1,2.5,100.0,0.8200000000000001,0.0,0.0,0.2,0.3
2,5,3,1,XRAI_2.50,0.85,0,4.8,100.0,1.0,0.0,0.0,0.3,0.4
2,5,3,1,XRAI_2.50,0.85,1,4.8,100.0,1.0,0.0,0.0,0.3,0.4
2,5,3,1,XRAI_2.50,1.0,0,4.8,100.0,1.0,0.0,0.0,0.4,0.4
2,5,3,1,XRAI_2.50,1.0,1,4.8,100.0,1.0,0.0,0.0,0.4,0.4
2,5,3,1,XRAI_3.00,0.25,0,1.0,100.0,0.74,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_3.00,0.25,1,1.0,100.0,0.74,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_3.00,0.5,0,1.1,100.0,0.76,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_3.00,0.5,1,1.1,100.0,0.76,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_3.00,0.75,0,1.9,100.0,0.8800000000000001,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_3.00,0.75,1,1.9,100.0,0.8800000000000001,0.0,0.0,0.2,0.2
2,5,3,1,XRAI_3.00,0.85,0,4.4,100.0,1.0,0.0,0.0,0.2,0.5
2,5,3,1,XRAI_3.00,0.85,1,4.4,100.0,1.0,0.0,0.0,0.2,0.5
2,5,3,1,XRAI_3.00,1.0,0,4.4,100.0,1.0,0.0,0.0,0.5,0.5
2,5,3,1,XRAI_3.00,1.0,1,4.4,100.0,1.0,0.0,0.0,0.5,0.5
2,7,1,0,1RAI,0.25,0,2.0,196.0,0.3999996,0.0,0.0,0.2,0.2
2,7,1,0,1RAI,0.25,1,2.0,196.0,0.3999996,0.0,0.0,0.2,0.2
2,7,1,0,1RAI,0.5,0,8.2,196.0,0.7714288,0.0,0.0,0.2,0.2
2,7,1,0,1RAI,0.5,1,8.2,196.0,0.7714288,0.0,0.0,0.2,0.2
2,7,1,0,1RAI,0.75,0,16.2,196.0,0.8857144,0.0,0.0,0.2,0.1
2,7,1,0,1RAI,0.75,1,16.2,196.0,0.8857144,0.0,0.0,0.2,0.1
2,7,1,0,1RAI,0.85,0,16.2,196.0,0.8857144,0.0,0.0,0.1,0.1
2,7,1,0,1RAI,0.85,1,16.2,196.0,0.8857144,0.0,0.0,0.1,0.1
2,7,1,0,1RAI,1.0,0,43.1,196.0,0.9857143,0.0,0.0,0.1,0.1
2,7,1,0,1RAI,1.0,1,43.1,196.0,0.9857143,0.0,0.0,0.1,0.1
